,ID,Position,FullName,Link,FirstName,LastName,PrimaryNumber,BirthDate,CurrentAge,BirthCity,BirthProvState,BirthCountry,Nationality,Height,Weight,Active,AlternateCaptain,Captain,Rookie,ShootsCatches,RosterStatus
313,8480186,RW,Alexander Volkov,/api/v1/people/8480186,Alexander,Volkov,92,1997-08-02,23,Moscow,,RUS,RUS,"6' 1""",195,True,False,False,True,L,Y
314,8468685,G,Henrik Lundqvist,/api/v1/people/8468685,Henrik,Lundqvist,35,1982-03-02,38,Are,,SWE,SWE,"6' 1""",182,True,False,False,False,L,Y
315,8476983,D,Paul LaDue,/api/v1/people/8476983,Paul,LaDue,36,1992-09-06,28,Grand Forks,ND,USA,USA,"6' 2""",200,True,False,False,False,R,Y
316,8478399,D,Jonas Siegenthaler,/api/v1/people/8478399,Jonas,Siegenthaler,34,1997-05-06,23,Zurich,,CHE,CHE,"6' 3""",210,True,False,False,False,L,Y
317,8478492,G,Ilya Samsonov,/api/v1/people/8478492,Ilya,Samsonov,30,1997-02-22,23,Magnitogorsk,,RUS,RUS,"6' 3""",208,True,False,False,True,L,Y
318,8471214,LW,Alex Ovechkin,/api/v1/people/8471214,Alex,Ovechkin,8,1985-09-17,35,Moscow,,RUS,RUS,"6' 3""",236,True,False,True,False,R,Y
319,8471698,RW,T.J. Oshie,/api/v1/people/8471698,T.J.,Oshie,77,1986-12-23,33,Everett,WA,USA,USA,"6' 0""",195,True,False,False,False,R,Y
320,8473563,C,Nicklas Backstrom,/api/v1/people/8473563,Nicklas,Backstrom,19,1987-11-23,33,Gävle,,SWE,SWE,"6' 1""",206,True,True,False,False,L,Y
321,8474176,LW,Carl Hagelin,/api/v1/people/8474176,Carl,Hagelin,62,1988-08-23,32,Sodertalje,,SWE,SWE,"6' 0""",185,True,False,False,False,L,Y
322,8474189,C,Lars Eller,/api/v1/people/8474189,Lars,Eller,20,1989-05-08,31,Rodovre,,DNK,DNK,"6' 2""",205,True,False,False,False,L,Y
323,8474590,D,John Carlson,/api/v1/people/8474590,John,Carlson,74,1990-01-10,30,Natick,MA,USA,USA,"6' 3""",217,True,True,False,False,R,Y
324,8474602,D,Justin Schultz,/api/v1/people/8474602,Justin,Schultz,2,1990-07-06,30,Kelowna,BC,CAN,CAN,"6' 2""",193,True,False,False,False,R,Y
325,8475200,D,Dmitry Orlov,/api/v1/people/8475200,Dmitry,Orlov,9,1991-07-23,29,Novokuznetsk,,RUS,RUS,"5' 11""",208,True,False,False,False,L,Y
326,8475209,RW,Richard Panik,/api/v1/people/8475209,Richard,Panik,14,1991-02-07,29,Martin,,SVK,SVK,"6' 2""",202,True,False,False,False,L,Y
327,8475324,D,Nick Jensen,/api/v1/people/8475324,Nick,Jensen,3,1990-09-21,30,Rogers,MN,USA,USA,"6' 1""",196,True,False,False,False,R,Y
328,8475343,C,Nic Dowd,/api/v1/people/8475343,Nic,Dowd,26,1990-05-27,30,Huntsville,AL,USA,USA,"6' 1""",195,True,False,False,False,R,Y
329,8475455,D,Brenden Dillon,/api/v1/people/8475455,Brenden,Dillon,4,1990-11-13,30,New Westminster,BC,CAN,CAN,"6' 4""",225,True,False,False,False,L,Y
330,8475744,C,Evgeny Kuznetsov,/api/v1/people/8475744,Evgeny,Kuznetsov,92,1992-05-19,28,Chelyabinsk,,RUS,RUS,"6' 2""",197,True,False,False,False,L,Y
331,8476880,RW,Tom Wilson,/api/v1/people/8476880,Tom,Wilson,43,1994-03-29,26,Toronto,ON,CAN,CAN,"6' 4""",220,True,False,False,False,R,Y
332,8477845,D,Trevor van Riemsdyk,/api/v1/people/8477845,Trevor,van Riemsdyk,57,1991-07-24,29,Middletown,NJ,USA,USA,"6' 2""",192,True,False,False,False,R,Y
333,8477903,RW,Garnet Hathaway,/api/v1/people/8477903,Garnet,Hathaway,21,1991-11-23,29,Kennebunkport,ME,USA,USA,"6' 3""",210,True,False,False,False,R,Y
334,8477944,LW,Jakub Vrana,/api/v1/people/8477944,Jakub,Vrana,13,1996-02-28,24,Prague,,CZE,CZE,"6' 0""",195,True,False,False,False,L,Y
335,8479482,D,Michal Kempny,/api/v1/people/8479482,Michal,Kempny,6,1990-09-08,30,Hodonin,,CZE,CZE,"6' 1""",195,True,False,False,False,L,Y
336,8470607,D,Brent Seabrook,/api/v1/people/8470607,Brent,Seabrook,7,1985-04-20,35,Richmond,BC,CAN,CAN,"6' 3""",220,True,True,False,False,R,I
337,8476381,RW,Andrew Shaw,/api/v1/people/8476381,Andrew,Shaw,65,1991-07-20,29,Belleville,ON,CAN,CAN,"5' 11""",182,True,False,False,False,R,I
338,8474250,C,Zack Smith,/api/v1/people/8474250,Zack,Smith,15,1988-04-05,32,Maple Creek,SK,CAN,CAN,"6' 2""",208,True,False,False,False,L,Y
339,8477330,LW,Dominik Kubalik,/api/v1/people/8477330,Dominik,Kubalik,8,1995-08-21,25,Plzen,,CZE,CZE,"6' 2""",179,True,False,False,True,L,Y
340,8477507,D,Nikita Zadorov,/api/v1/people/8477507,Nikita,Zadorov,16,1995-04-16,25,Moscow,,RUS,RUS,"6' 6""",235,True,False,False,False,L,Y
341,8470281,D,Duncan Keith,/api/v1/people/8470281,Duncan,Keith,2,1983-07-16,37,Winnipeg,MB,CAN,CAN,"6' 1""",192,True,True,False,False,L,Y
342,8473604,C,Jonathan Toews,/api/v1/people/8473604,Jonathan,Toews,19,1988-04-29,32,Winnipeg,MB,CAN,CAN,"6' 2""",201,True,False,True,False,L,Y
343,8474141,RW,Patrick Kane,/api/v1/people/8474141,Patrick,Kane,88,1988-11-19,32,Buffalo,NY,USA,USA,"5' 10""",177,True,False,False,False,L,Y
344,8475177,D,Calvin de Haan,/api/v1/people/8475177,Calvin,de Haan,44,1991-05-09,29,Carp,ON,CAN,CAN,"6' 1""",195,True,False,False,False,L,Y
345,8476372,D,Nick Seeler,/api/v1/people/8476372,Nick,Seeler,55,1993-06-03,27,Eden Prairie,MN,USA,USA,"6' 2""",201,True,False,False,False,L,Y
346,8476473,D,Connor Murphy,/api/v1/people/8476473,Connor,Murphy,5,1993-03-26,27,Dublin,OH,USA,USA,"6' 4""",212,True,False,False,False,R,Y
347,8476876,G,Malcolm Subban,/api/v1/people/8476876,Malcolm,Subban,30,1993-12-21,26,Toronto,ON,CAN,CAN,"6' 2""",215,True,False,False,False,L,Y
348,8477406,C,Mattias Janmark,/api/v1/people/8477406,Mattias,Janmark,13,1992-12-08,28,Danderyd,,SWE,SWE,"6' 1""",195,True,False,False,False,L,Y
349,8477846,C,Ryan Carpenter,/api/v1/people/8477846,Ryan,Carpenter,22,1991-01-18,29,Oviedo,FL,USA,USA,"6' 0""",200,True,False,False,False,R,Y
350,8477961,C,John Quenneville,/api/v1/people/8477961,John,Quenneville,47,1996-04-16,24,Edmonton,AB,CAN,CAN,"6' 1""",195,True,False,False,False,L,Y
351,8478027,C,Lucas Wallmark,/api/v1/people/8478027,Lucas,Wallmark,71,1995-09-05,25,Umea,,SWE,SWE,"6' 0""",178,True,False,False,False,L,Y
352,8478073,D,Anton Lindholm,/api/v1/people/8478073,Anton,Lindholm,54,1994-11-29,26,Skellefteå,,SWE,SWE,"5' 11""",191,True,False,False,False,L,Y
353,8478146,C,Matthew Highmore,/api/v1/people/8478146,Matthew,Highmore,36,1996-02-27,24,Halifax,NS,CAN,CAN,"5' 11""",188,True,False,False,True,L,Y
354,8478440,C,Dylan Strome,/api/v1/people/8478440,Dylan,Strome,17,1997-03-07,23,Mississauga,ON,CAN,CAN,"6' 3""",200,True,False,False,False,L,Y
355,8479337,LW,Alex DeBrincat,/api/v1/people/8479337,Alex,DeBrincat,12,1997-12-18,22,Farmington Hills,MI,USA,USA,"5' 7""",165,True,False,False,False,R,Y
356,8479423,LW,Alex Nylander,/api/v1/people/8479423,Alex,Nylander,92,1998-03-02,22,Calgary,AB,CAN,CAN,"6' 1""",192,True,False,False,True,R,Y
357,8479523,D,Lucas Carlsson,/api/v1/people/8479523,Lucas,Carlsson,46,1997-07-05,23,Gävle,,SWE,SWE,"6' 0""",189,True,False,False,True,L,Y
358,8480025,RW,MacKenzie Entwistle,/api/v1/people/8480025,MacKenzie,Entwistle,58,1999-07-14,21,Georgetown,ON,CAN,CAN,"6' 3""",184,True,False,False,True,R,Y
359,8480144,C,David Kampf,/api/v1/people/8480144,David,Kampf,64,1995-01-12,25,Chomutov,,CZE,CZE,"6' 2""",188,True,False,False,False,L,Y
360,8480420,G,Collin Delia,/api/v1/people/8480420,Collin,Delia,60,1994-06-20,26,Rancho Cucamonga,CA,USA,USA,"6' 2""",208,True,False,False,True,L,Y
361,8480814,D,Nicolas Beaudin,/api/v1/people/8480814,Nicolas,Beaudin,74,1999-10-07,21,Chateauguay,QC,CAN,CAN,"5' 11""",168,True,False,False,True,L,Y
362,8480831,D,Alec Regula,/api/v1/people/8480831,Alec,Regula,75,2000-08-06,20,West Bloomfield,MI,USA,USA,"6' 4""",208,True,False,False,True,R,Y
363,8480871,D,Adam Boqvist,/api/v1/people/8480871,Adam,Boqvist,27,2000-08-15,20,Falun,,SWE,SWE,"5' 11""",179,True,False,False,True,R,Y
364,8480947,G,Kevin Lankinen,/api/v1/people/8480947,Kevin,Lankinen,32,1995-04-28,25,Helsinki,,FIN,FIN,"6' 2""",185,True,False,False,True,L,Y
365,8477215,D,Danny DeKeyser,/api/v1/people/8477215,Danny,DeKeyser,65,1990-03-07,30,Detroit,MI,USA,USA,"6' 3""",190,True,False,False,False,L,I
366,8471676,RW,Bobby Ryan,/api/v1/people/8471676,Bobby,Ryan,54,1987-03-17,33,Cherry Hill,NJ,USA,USA,"6' 2""",208,True,False,False,False,R,Y
367,8477479,LW,Tyler Bertuzzi,/api/v1/people/8477479,Tyler,Bertuzzi,59,1995-02-24,25,Sudbury,ON,CAN,CAN,"6' 1""",199,True,False,False,False,L,Y
368,8477511,RW,Anthony Mantha,/api/v1/people/8477511,Anthony,Mantha,39,1994-09-16,26,Longueuil,QC,CAN,CAN,"6' 5""",234,True,False,False,False,L,Y
369,8479395,D,Dennis Cholowski,/api/v1/people/8479395,Dennis,Cholowski,21,1998-02-15,22,Langley,BC,CAN,CAN,"6' 2""",197,True,False,False,False,L,Y
370,8479425,D,Filip Hronek,/api/v1/people/8479425,Filip,Hronek,17,1997-11-02,23,Hradec Králové,,CZE,CZE,"6' 0""",183,True,False,False,False,R,Y
371,8480184,D,Gustav Lindstrom,/api/v1/people/8480184,Gustav,Lindstrom,28,1998-10-20,22,Ostervala,,SWE,SWE,"6' 2""",190,True,False,False,True,R,Y
372,8470047,C,Valtteri Filppula,/api/v1/people/8470047,Valtteri,Filppula,51,1984-03-20,36,Vantaa,,FIN,FIN,"6' 0""",189,True,False,False,False,L,Y
373,8470144,C,Frans Nielsen,/api/v1/people/8470144,Frans,Nielsen,81,1984-04-24,36,Herning,,DNK,DNK,"6' 1""",186,True,True,False,False,L,Y
374,8471306,G,Thomas Greiss,/api/v1/people/8471306,Thomas,Greiss,29,1986-01-29,34,Fussen,,DEU,DEU,"6' 2""",232,True,False,False,False,L,Y
375,8471686,D,Marc Staal,/api/v1/people/8471686,Marc,Staal,18,1987-01-13,33,Thunder Bay,ON,CAN,CAN,"6' 4""",209,True,False,False,False,L,Y
376,8471794,LW,Darren Helm,/api/v1/people/8471794,Darren,Helm,43,1987-01-21,33,St. Andrews,MB,CAN,CAN,"6' 0""",192,True,False,False,False,L,Y
377,8473415,D,Alex Biega,/api/v1/people/8473415,Alex,Biega,3,1988-04-04,32,Montreal,QC,CAN,CAN,"5' 10""",199,True,False,False,False,R,Y
378,8473541,G,Jonathan Bernier,/api/v1/people/8473541,Jonathan,Bernier,45,1988-08-07,32,Laval,QC,CAN,CAN,"6' 0""",185,True,False,False,False,L,Y
379,8474040,C,Sam Gagner,/api/v1/people/8474040,Sam,Gagner,89,1989-08-10,31,London,ON,CAN,CAN,"5' 11""",200,True,False,False,False,R,Y
380,8475747,D,Patrik Nemeth,/api/v1/people/8475747,Patrik,Nemeth,22,1992-02-08,28,Stockholm,,SWE,SWE,"6' 3""",228,True,False,False,False,L,Y
381,8475750,D,Jon Merrill,/api/v1/people/8475750,Jon,Merrill,24,1992-02-03,28,Oklahoma City,OK,USA,USA,"6' 3""",195,True,False,False,False,L,Y
382,8476480,C,Vladislav Namestnikov,/api/v1/people/8476480,Vladislav,Namestnikov,92,1992-11-22,28,Zhukovskiy,,RUS,RUS,"6' 0""",183,True,False,False,False,L,Y
383,8476822,C,Luke Glendening,/api/v1/people/8476822,Luke,Glendening,41,1989-04-28,31,Grand Rapids,MI,USA,USA,"5' 11""",191,True,True,False,False,R,Y
384,8477454,LW,Adam Erne,/api/v1/people/8477454,Adam,Erne,73,1995-04-20,25,New Haven,CT,USA,USA,"6' 1""",212,True,False,False,False,L,Y
385,8477946,C,Dylan Larkin,/api/v1/people/8477946,Dylan,Larkin,71,1996-07-30,24,Waterford,MI,USA,USA,"6' 1""",198,True,True,False,False,L,Y
386,8477952,C,Robby Fabbri,/api/v1/people/8477952,Robby,Fabbri,14,1996-01-22,24,Mississauga,ON,CAN,CAN,"5' 10""",190,True,False,False,False,L,Y
387,8479442,D,Troy Stecher,/api/v1/people/8479442,Troy,Stecher,70,1994-04-07,26,Richmond,BC,CAN,CAN,"5' 10""",186,True,False,False,False,R,Y
388,8478508,C,Yakov Trenin,/api/v1/people/8478508,Yakov,Trenin,13,1997-01-13,23,Chelyabinsk,,RUS,RUS,"6' 2""",201,True,False,False,True,L,Y
389,8478971,G,Connor Ingram,/api/v1/people/8478971,Connor,Ingram,39,1997-03-31,23,Saskatoon,SK,CAN,CAN,"6' 2""",196,True,False,False,True,L,Y
390,8480009,RW,Eeli Tolvanen,/api/v1/people/8480009,Eeli,Tolvanen,28,1999-04-22,21,Vihti,,FIN,FIN,"5' 10""",191,True,False,False,True,L,Y
391,8481577,C,Philip Tomasino,/api/v1/people/8481577,Philip,Tomasino,26,2001-07-28,19,Mississauga,ON,CAN,CAN,"6' 0""",179,True,False,False,True,R,Y
392,8470755,RW,Brad Richardson,/api/v1/people/8470755,Brad,Richardson,15,1985-02-04,35,Belleville,ON,CAN,CAN,"6' 0""",190,True,False,False,False,L,Y
393,8471469,G,Pekka Rinne,/api/v1/people/8471469,Pekka,Rinne,35,1982-11-03,38,Kempele,,FIN,FIN,"6' 5""",217,True,False,False,False,L,Y
394,8474600,D,Roman Josi,/api/v1/people/8474600,Roman,Josi,59,1990-06-01,30,Bern,,CHE,CHE,"6' 1""",201,True,False,True,False,L,Y
395,8474697,D,Mark Borowiecki,/api/v1/people/8474697,Mark,Borowiecki,90,1989-07-12,31,Ottawa,ON,CAN,CAN,"6' 2""",204,True,False,False,False,L,Y
396,8475168,C,Matt Duchene,/api/v1/people/8475168,Matt,Duchene,95,1991-01-16,29,Haliburton,ON,CAN,CAN,"5' 11""",195,True,False,False,False,L,Y
397,8475176,D,Ryan Ellis,/api/v1/people/8475176,Ryan,Ellis,4,1991-01-03,29,Hamilton,ON,CAN,CAN,"5' 10""",180,True,True,False,False,R,Y
398,8475218,D,Mattias Ekholm,/api/v1/people/8475218,Mattias,Ekholm,14,1990-05-24,30,Borlange,,SWE,SWE,"6' 4""",215,True,True,False,False,L,Y
399,8475714,C,Calle Jarnkrok,/api/v1/people/8475714,Calle,Jarnkrok,19,1991-09-25,29,Gävle,,SWE,SWE,"5' 11""",186,True,False,False,False,R,Y
400,8475793,C,Ryan Johansen,/api/v1/people/8475793,Ryan,Johansen,92,1992-07-31,28,Vancouver,BC,CAN,CAN,"6' 3""",218,True,True,False,False,R,Y
401,8475797,D,Jarred Tinordi,/api/v1/people/8475797,Jarred,Tinordi,24,1992-02-20,28,Burnsville,MN,USA,USA,"6' 6""",230,True,False,False,False,L,Y
402,8476393,C,Nick Cousins,/api/v1/people/8476393,Nick,Cousins,21,1993-07-20,27,Belleville,ON,CAN,CAN,"5' 11""",183,True,False,False,False,L,Y
403,8476428,RW,Rocco Grimaldi,/api/v1/people/8476428,Rocco,Grimaldi,23,1993-02-08,27,Anaheim,CA,USA,USA,"5' 6""",180,True,False,False,False,R,Y
404,8476887,LW,Filip Forsberg,/api/v1/people/8476887,Filip,Forsberg,9,1994-08-13,26,Ostervala,,SWE,SWE,"6' 1""",205,True,True,False,False,R,Y
405,8476925,C,Colton Sissons,/api/v1/people/8476925,Colton,Sissons,10,1993-11-05,27,North Vancouver,BC,CAN,CAN,"6' 1""",200,True,False,False,False,R,Y
406,8476988,D,Matt Benning,/api/v1/people/8476988,Matt,Benning,5,1994-05-25,26,Edmonton,AB,CAN,CAN,"6' 1""",203,True,False,False,False,R,Y
407,8477424,G,Juuse Saros,/api/v1/people/8477424,Juuse,Saros,74,1995-04-19,25,Forssa,,FIN,FIN,"5' 11""",180,True,False,False,False,L,Y
408,8477446,RW,Michael McCarron,/api/v1/people/8477446,Michael,McCarron,47,1995-03-07,25,Grosse Pointe,MI,USA,USA,"6' 6""",232,True,False,False,False,R,Y
409,8478042,RW,Viktor Arvidsson,/api/v1/people/8478042,Viktor,Arvidsson,33,1993-04-08,27,Skellefteå,,SWE,SWE,"5' 9""",180,True,False,False,False,R,Y
410,8478851,D,Alexandre Carrier,/api/v1/people/8478851,Alexandre,Carrier,45,1996-10-08,24,Quebec City,QC,CAN,CAN,"5' 11""",174,True,False,False,True,R,Y
411,8479316,C,Luke Kunin,/api/v1/people/8479316,Luke,Kunin,11,1997-12-04,23,Chesterfield,MO,USA,USA,"6' 0""",197,True,False,False,False,R,Y
412,8479371,D,Dante Fabbro,/api/v1/people/8479371,Dante,Fabbro,57,1998-06-20,22,Coquitlam,BC,CAN,CAN,"6' 0""",189,True,False,False,True,R,Y
413,8470257,LW,Alexander Steen,/api/v1/people/8470257,Alexander,Steen,20,1984-03-01,36,Winnipeg,MB,CAN,SWE,"6' 0""",211,True,True,False,False,L,Y
414,8474102,LW,David Perron,/api/v1/people/8474102,David,Perron,57,1988-05-28,32,Sherbrooke,QC,CAN,CAN,"6' 0""",200,True,False,False,False,R,Y
415,8474125,D,Carl Gunnarsson,/api/v1/people/8474125,Carl,Gunnarsson,4,1986-11-09,34,Orebro,,SWE,SWE,"6' 2""",198,True,False,False,False,L,Y
416,8474145,D,Robert Bortuzzo,/api/v1/people/8474145,Robert,Bortuzzo,41,1989-03-18,31,Thunder Bay,ON,CAN,CAN,"6' 4""",216,True,False,False,False,R,Y
417,8474618,D,Marco Scandella,/api/v1/people/8474618,Marco,Scandella,6,1990-02-23,30,Montreal,QC,CAN,CAN,"6' 3""",212,True,False,False,False,L,Y
418,8475098,C,Tyler Bozak,/api/v1/people/8475098,Tyler,Bozak,21,1986-03-19,34,Regina,SK,CAN,CAN,"6' 1""",199,True,False,False,False,R,Y
419,8475158,C,Ryan O'Reilly,/api/v1/people/8475158,Ryan,O'Reilly,90,1991-02-07,29,Clinton,ON,CAN,CAN,"6' 1""",216,True,False,False,False,L,Y
420,8475160,LW,Kyle Clifford,/api/v1/people/8475160,Kyle,Clifford,13,1991-01-13,29,Ayr,ON,CAN,CAN,"6' 2""",211,True,False,False,False,L,Y
421,8475170,C,Brayden Schenn,/api/v1/people/8475170,Brayden,Schenn,10,1991-08-22,29,Saskatoon,SK,CAN,CAN,"6' 1""",200,True,False,False,False,L,Y
422,8475753,D,Justin Faulk,/api/v1/people/8475753,Justin,Faulk,72,1992-03-20,28,South St. Paul,MN,USA,USA,"6' 0""",217,True,False,False,False,R,Y
423,8475765,RW,Vladimir Tarasenko,/api/v1/people/8475765,Vladimir,Tarasenko,91,1991-12-13,29,Yaroslavl,,RUS,RUS,"6' 0""",225,True,True,False,False,L,Y
424,8475768,LW,Jaden Schwartz,/api/v1/people/8475768,Jaden,Schwartz,17,1992-06-25,28,Wilcox,SK,CAN,CAN,"5' 10""",190,True,False,False,False,L,Y
425,8476412,G,Jordan Binnington,/api/v1/people/8476412,Jordan,Binnington,50,1993-07-11,27,Richmond Hill,ON,CAN,CAN,"6' 1""",174,True,False,False,False,L,Y
426,8476792,D,Torey Krug,/api/v1/people/8476792,Torey,Krug,47,1991-04-12,29,Livonia,MI,USA,USA,"5' 9""",186,True,False,False,False,L,Y
427,8476892,D,Colton Parayko,/api/v1/people/8476892,Colton,Parayko,55,1993-05-12,27,St. Albert,AB,CAN,CAN,"6' 6""",230,True,False,False,False,R,Y
428,8476897,C,Oskar Sundqvist,/api/v1/people/8476897,Oskar,Sundqvist,70,1994-03-23,26,Boden,,SWE,SWE,"6' 3""",209,True,False,False,False,R,Y
429,8476907,LW,Mackenzie MacEachern,/api/v1/people/8476907,Mackenzie,MacEachern,28,1994-03-09,26,Bloomfield Hills,MI,USA,USA,"6' 2""",190,True,False,False,False,L,Y
430,8477455,LW,Jacob de la Rose,/api/v1/people/8477455,Jacob,de la Rose,61,1995-05-20,25,Arvika,,SWE,SWE,"6' 3""",215,True,False,False,False,L,Y
431,8477482,LW,Zach Sanford,/api/v1/people/8477482,Zach,Sanford,12,1994-11-09,26,Salem,MA,USA,USA,"6' 4""",207,True,False,False,False,L,Y
432,8477964,C,Ivan Barbashev,/api/v1/people/8477964,Ivan,Barbashev,49,1995-12-14,25,Moscow,,RUS,RUS,"6' 0""",187,True,False,False,False,L,Y
433,8478024,G,Ville Husso,/api/v1/people/8478024,Ville,Husso,35,1995-02-06,25,Helsinki,,FIN,FIN,"6' 3""",205,True,False,False,True,L,Y
434,8478104,LW,Sammy Blais,/api/v1/people/8478104,Sammy,Blais,9,1996-06-17,24,Montmagny,QC,CAN,CAN,"6' 2""",205,True,False,False,False,L,Y
435,8478407,D,Vince Dunn,/api/v1/people/8478407,Vince,Dunn,29,1996-10-29,24,Mississauga,ON,CAN,CAN,"6' 0""",203,True,False,False,False,L,Y
436,8479385,C,Jordan Kyrou,/api/v1/people/8479385,Jordan,Kyrou,25,1998-05-05,22,Toronto,ON,CAN,CAN,"6' 0""",175,True,False,False,True,R,Y
437,8480023,C,Robert Thomas,/api/v1/people/8480023,Robert,Thomas,18,1999-07-02,21,Aurora,ON,CAN,CAN,"6' 0""",188,True,False,False,False,R,Y
438,8476410,LW,Josh Leivo,/api/v1/people/8476410,Josh,Leivo,17,1993-05-26,27,Innisfil,ON,CAN,CAN,"6' 2""",192,True,False,False,False,R,I
439,8478233,LW,Andrew Mangiapane,/api/v1/people/8478233,Andrew,Mangiapane,88,1996-04-04,24,Toronto,ON,CAN,CAN,"5' 10""",184,True,False,False,False,L,Y
440,8479976,D,Juuso Valimaki,/api/v1/people/8479976,Juuso,Valimaki,8,1998-10-06,22,Tampere,,FIN,FIN,"6' 2""",212,True,False,False,True,L,Y
441,8481501,G,Artyom Zagidulin,/api/v1/people/8481501,Artyom,Zagidulin,50,1995-08-08,25,Magnitogorsk,,RUS,RUS,"6' 2""",180,True,False,False,True,L,Y
442,8481625,D,Carl-Johan Lerby,/api/v1/people/8481625,Carl-Johan,Lerby,46,1997-07-07,23,Trelleborg,,SWE,SWE,"5' 11""",180,True,False,False,True,L,Y
443,8482244,D,Johannes Kinnvall,/api/v1/people/8482244,Johannes,Kinnvall,0,1997-07-28,23,Gavle,,SWE,SWE,"5' 11""",185,True,False,False,False,R,Y
444,8470966,D,Mark Giordano,/api/v1/people/8470966,Mark,Giordano,5,1983-10-03,37,Toronto,ON,CAN,CAN,"6' 1""",200,True,False,True,False,L,Y
445,8473473,LW,Milan Lucic,/api/v1/people/8473473,Milan,Lucic,17,1988-06-07,32,Vancouver,BC,CAN,CAN,"6' 3""",231,True,False,False,False,L,Y
446,8474150,C,Mikael Backlund,/api/v1/people/8474150,Mikael,Backlund,11,1989-03-17,31,Vasteras,,SWE,SWE,"6' 0""",200,True,False,False,False,L,Y
447,8474593,G,Jacob Markstrom,/api/v1/people/8474593,Jacob,Markstrom,25,1990-01-31,30,Gävle,,SWE,SWE,"6' 6""",206,True,False,False,False,L,Y
448,8474736,C,Zac Rinaldo,/api/v1/people/8474736,Zac,Rinaldo,36,1990-06-15,30,Mississauga,ON,CAN,CAN,"5' 10""",192,True,False,False,False,L,Y
449,8475278,C,Byron Froese,/api/v1/people/8475278,Byron,Froese,38,1991-03-12,29,Winkler,MB,CAN,CAN,"6' 1""",202,True,False,False,False,R,Y
450,8475690,D,Christopher Tanev,/api/v1/people/8475690,Christopher,Tanev,8,1989-12-20,30,Toronto,ON,CAN,CAN,"6' 2""",197,True,False,False,False,R,Y
451,8475807,C,Joakim Nordstrom,/api/v1/people/8475807,Joakim,Nordstrom,20,1992-02-25,28,Stockholm,,SWE,SWE,"6' 1""",194,True,False,False,False,L,Y
452,8475839,G,Louis Domingue,/api/v1/people/8475839,Louis,Domingue,30,1992-03-06,28,St-Hyacinthe,QC,CAN,CAN,"6' 3""",208,True,False,False,False,R,Y
453,8476300,D,Nikita Nesterov,/api/v1/people/8476300,Nikita,Nesterov,89,1993-03-28,27,Chelyabinsk,,RUS,RUS,"5' 11""",191,True,False,False,False,L,Y
454,8476346,LW,Johnny Gaudreau,/api/v1/people/8476346,Johnny,Gaudreau,13,1993-08-13,27,Salem,NJ,USA,USA,"5' 9""",165,True,False,False,False,L,Y
455,8477210,RW,Buddy Robinson,/api/v1/people/8477210,Buddy,Robinson,53,1991-09-30,29,Bellmawr,NJ,USA,USA,"6' 6""",232,True,False,False,False,R,Y
456,8477496,C,Elias Lindholm,/api/v1/people/8477496,Elias,Lindholm,28,1994-12-02,26,Boden,,SWE,SWE,"6' 1""",195,True,False,False,False,R,Y
457,8477497,C,Sean Monahan,/api/v1/people/8477497,Sean,Monahan,23,1994-10-12,26,Brampton,ON,CAN,CAN,"6' 2""",200,True,False,False,False,L,Y
458,8477935,C,Sam Bennett,/api/v1/people/8477935,Sam,Bennett,93,1996-06-20,24,Holland Landing,ON,CAN,CAN,"6' 1""",195,True,False,False,False,L,Y
459,8478396,D,Noah Hanifin,/api/v1/people/8478396,Noah,Hanifin,55,1997-01-25,23,Boston,MA,USA,USA,"6' 3""",215,True,False,False,False,L,Y
460,8478397,D,Rasmus Andersson,/api/v1/people/8478397,Rasmus,Andersson,4,1996-10-27,24,Malmö,,SWE,SWE,"6' 1""",214,True,False,False,False,R,Y
461,8478430,D,Oliver Kylington,/api/v1/people/8478430,Oliver,Kylington,58,1997-05-19,23,Stockholm,,SWE,SWE,"6' 0""",183,True,False,False,False,L,Y
462,8478585,C,Derek Ryan,/api/v1/people/8478585,Derek,Ryan,10,1986-12-29,33,Spokane,WA,USA,USA,"5' 10""",185,True,False,False,False,R,Y
463,8479314,LW,Matthew Tkachuk,/api/v1/people/8479314,Matthew,Tkachuk,19,1997-12-11,23,Scottsdale,AZ,USA,USA,"6' 2""",202,True,False,False,False,L,Y
464,8479346,C,Dillon Dube,/api/v1/people/8479346,Dillon,Dube,29,1998-07-20,22,Golden,BC,CAN,CAN,"5' 11""",187,True,False,False,True,L,Y
465,8479496,G,David Rittich,/api/v1/people/8479496,David,Rittich,33,1992-08-19,28,Jihlava,,CZE,CZE,"6' 3""",206,True,False,False,False,L,Y
466,8481630,D,Alexander Yelesin,/api/v1/people/8481630,Alexander,Yelesin,45,1996-02-07,24,Yaroslavl,,RUS,RUS,"6' 0""",195,True,False,False,True,R,Y
467,8477435,D,Ryan Graves,/api/v1/people/8477435,Ryan,Graves,27,1995-05-21,25,Yarmouth,NS,CAN,CAN,"6' 5""",220,True,False,False,False,L,Y
468,8477444,LW,Andre Burakovsky,/api/v1/people/8477444,Andre,Burakovsky,95,1995-02-09,25,Klagenfurt,,AUT,SWE,"6' 3""",201,True,False,False,False,L,Y
469,8477501,RW,Valeri Nichushkin,/api/v1/people/8477501,Valeri,Nichushkin,13,1995-03-04,25,Chelyabinsk,,RUS,RUS,"6' 4""",210,True,False,False,False,L,Y
